ts,frame_id,pred_class,pred_conf,distance_m,proposed_action,final_action,reason,safety_json,human_label
29.403759717941284,538,demo,0.9,0.5145,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.452887296676636,539,demo,0.9,0.5145,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.508395433425903,540,demo,0.9,0.5145,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.56033492088318,541,demo,0.9,0.5145,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.619192600250244,542,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.67032766342163,543,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.724510192871094,544,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.774375438690186,545,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.82972764968872,546,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.88050627708435,547,demo,0.9,0.515,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.93297266960144,548,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
29.991581678390503,549,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.042513847351074,550,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.094125032424927,551,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.14987087249756,552,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.199843883514404,553,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.25951385498047,554,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.310460567474365,555,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.36361336708069,556,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.414092779159546,557,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.471050262451172,558,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.523077726364136,559,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.574317693710327,560,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.627302408218384,561,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.68415594100952,562,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.732059717178345,563,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.789847373962402,564,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.840553045272827,565,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.89742422103882,566,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
30.94752335548401,567,demo,0.9,0.51575,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.00116777420044,568,demo,0.9,0.51575,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.05333971977234,569,demo,0.9,0.51575,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.108640432357788,570,demo,0.9,0.51575,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.164058685302734,571,demo,0.9,0.51575,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.213096618652344,572,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.26751136779785,573,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.32185459136963,574,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.37690258026123,575,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.425734043121338,576,demo,0.9,0.5145,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.482003927230835,577,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.538060426712036,578,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.58659291267395,579,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.641871452331543,580,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.695805549621582,581,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.74574327468872,582,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.80176281929016,583,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.85383939743042,584,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.90957498550415,585,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
31.96027421951294,586,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.016504764556885,587,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.06821155548096,588,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.122435569763184,589,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.173704624176025,590,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.229949712753296,591,demo,0.9,0.515,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.28180122375488,592,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.33125162124634,593,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.39192819595337,594,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.44110083580017,595,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.49472212791443,596,demo,0.9,0.5155,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.5496551990509,597,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.60071277618408,598,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.65452694892883,599,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.70584273338318,600,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.762603998184204,601,demo,0.9,0.51525,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.813100814819336,602,demo,0.9,0.51425,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.86630821228027,603,demo,0.9,0.51425,SCENARIO_DUMP,SCENARIO_DUMP,Ghost muted safety | Scenario keyframe=DUMP | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.91729760169983,604,demo,0.9,0.51425,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
32.974698066711426,605,demo,0.9,0.51425,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.03064322471619,606,demo,0.9,0.51425,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.083248138427734,607,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.13409066200256,608,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.191941022872925,609,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.239237546920776,610,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.29437804222107,611,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.34787058830261,612,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.39879631996155,613,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.45453333854675,614,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.507715463638306,615,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.56408429145813,616,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.614341020584106,617,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.67001295089722,618,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.723387002944946,619,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.77545118331909,620,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.83153247833252,621,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.880850315093994,622,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.936922550201416,623,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
33.98976135253906,624,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.039313554763794,625,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.09312319755554,626,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.147663593292236,627,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.199450969696045,628,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.25320601463318,629,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.30968618392944,630,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.36086893081665,631,demo,0.9,0.51475,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.41402554512024,632,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.4663245677948,633,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.51938986778259,634,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.57343530654907,635,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.627647161483765,636,demo,0.9,0.515,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.679043769836426,637,demo,0.9,0.5155,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.735273361206055,638,demo,0.9,0.5155,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.78529763221741,639,demo,0.9,0.5155,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.83988904953003,640,demo,0.9,0.5155,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.89407753944397,641,demo,0.9,0.5155,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | Scenario keyframe=HOME | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
34.95135569572449,642,demo,0.9,0.51575,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.00116300582886,643,demo,0.9,0.51575,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.052483797073364,644,demo,0.9,0.51575,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.10682010650635,645,demo,0.9,0.51575,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.15797758102417,646,demo,0.9,0.51575,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.21339154243469,647,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.265989542007446,648,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.319321393966675,649,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.37243723869324,650,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.42818522453308,651,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.478429317474365,652,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.53259015083313,653,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.587924003601074,654,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.63968825340271,655,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.69485020637512,656,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.75054430961609,657,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.79871726036072,658,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.854106187820435,659,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.903990268707275,660,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
35.9619574546814,661,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.01301336288452,662,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.06564688682556,663,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.121888160705566,664,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.17690324783325,665,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.22803616523743,666,demo,0.9,0.5155,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.278661489486694,667,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.331889152526855,668,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.38660216331482,669,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.439053535461426,670,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.492246866226196,671,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.547812700271606,672,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.59834122657776,673,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.65217590332031,674,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
36.70539712905884,675,demo,0.9,0.51525,SCENARIO_TUCK,SCENARIO_TUCK,Ghost muted safety | Scenario keyframe=TUCK | mode=SystemMode.NOMINAL cams=2 lidar=True alive=True,,u
